name_type,table_name,target_count
nearest_title,按主要銷售渠道劃分的客户合約收益分類如下:,1
nearest_title,"按可呈報分部劃分,本集團的收益及業績分析如下:",1
nearest_title,按報告分部對本集團的報告分部業績、資產及負債分析如下:,1
nearest_title,"按收入確認時間分類之源自客户合同的收入,以及有關提供予本集團最高層行政管理人員之本集團可呈報分部資料載列如下:",1
nearest_title,按收入確認時間劃分的客户合同收入分拆以及為分配資源及評估分部表現而向本集團最高級行政管理層提供的本集團截至二零二五年及二零二四年十二月三十一日止年度的可報告分部相關資料載列如下:,1
nearest_title,按收入確認時間劃分的客户合約收入細分以及就資源分配及評估分部表現而向本集團主要經營決策者提供的截至2025年及2024年12月31日止年度有關本集團可呈報分部的資料載列如下。,1
nearest_title,"按收益確認時間分拆之與客户訂約之收益,以及向主要營運決策者提供作資源分配及評估分部年內表現用途之本集團呈報分部之資料如下。",1
nearest_title,按收益確認時間劃分的客户合約收益以及就截至2025年及2024年12月31日止年度資源分配及評估分部表現向本集團最高行政管理層提供有關本集團報告分部的資料載列如下:,1
nearest_title,"按收益確認時間劃分的客户合約收益明細,以及於截至二零二五年及二零二四年十二月三十一日止年度就資源分配及分部表現評估之目的而向本集團最高行政管理人員提供的有關本集團可呈報分部的資料載列如下。",1
nearest_title,"按收益確認時間劃分的客户合約收益明細,以及為分配資源及評估分部表現而向本集團最高級行政管理層所提供有關本集團可呈報分部的資料載列如下。",1
nearest_title,按服務種類劃分的客户合同收入分拆如下:,1
nearest_title,按服務類別劃分之收益分析如下:,1
nearest_title,"按業務分部基準呈列資料時,分部收入及業績乃根據IEM方案、元件及零件業務的收入及毛利計算。",1
nearest_title,按業務線劃分,1
nearest_title,按業務線劃分的收入分類如下:,1
nearest_title,按業務線劃分的收益明細如下:,1
nearest_title,按照國際財務報告準則第15號的規定於一段時間內及於某一時間點確認的收益的分析載列如下:,1
nearest_title,"按照報告分部資料劃分,本集團之收入及經營利潤之貢獻分析如下:",1
nearest_title,按產品,1
nearest_title,按產品及服務劃分的客户合約收益細分如下:,1
nearest_title,按產品或服務線和收入確認時間劃分的來自客户合同的收入明細如下:,1
nearest_title,按產品種類劃分:,1
nearest_title,按產品組合及產品類別劃分的收益明細載列如下:,1
nearest_title,按產品類別劃分:,1
nearest_title,按產品類別劃分的收入明細,1
nearest_title,按產品類別劃分的收入絕對金額及佔總收入的百分比,1
nearest_title,按經營及可呈報分部劃分的本集團收入及業績分析如下:,1
nearest_title,按銷售渠道區分的在IFRS第15號範圍內客户合約的收益:,1
nearest_title,按銷售渠道區分的在國際財務報告準則第15號範圍內客户合約的收益:,1
nearest_title,按類別劃分之收入分析如下:,1
nearest_title,按類別劃分之收益分析如下:,1
nearest_title,按類別劃分的收入分析如下:,1
nearest_title,"提交予主要經營決策者的其他資料(連同分部資料)的計量方式乃與財務報表所應用者一致。由於主要經營決策者並無使用任何獨立分部資產及分部負債資料分配資源或評估經營分部的表現,因此其並無獲提供有關資料。",1
nearest_title,"提供予主要經營決策者的其他資料(連同分部資料)的計量方式乃與綜合財務報表所採納者一致。由於主要經營決策者並無使用任何獨立分部資產及分部負債資料分配資源或評估持續經營分部的表現,因此其並無獲提供有關資料。",1
nearest_title,"提供予主要經營決策者的分部資料的計量方式與該等財務報表應用的方式一致。概無向主要經營決策者單獨提供分部資產及分部負債的資料,乃由於主要經營決策者不會使用該等資料分配資源予經營分部或評估經營分部的表現。",1
nearest_title,提供予本集團主要營運決策者用作資源分配和分部表現評估之本集團可呈報分部資料載列如下。,1
nearest_title,"提供電力供應服務:本集團從事銷售能源予第三方及相關方的活動。發票在每月月底開具一次,並在30日內支付。收益在提供電力的月份隨時間確認。",1
nearest_title,收入、其他收入及其他(開支)/利得淨額的分析如下:,1
nearest_title,收入、其他收入及收益淨額的分析載列如下:,1
nearest_title,收入、其他收入和毛利率,1
nearest_title,"收入、其他收益和其他虧損,淨額分析如下:",1
nearest_title,"收入。收入同比減少9.3%至截至二零二五年十二月三十一日止年度的人民幣7,366.2百萬元。下表載列截至二零二五年及二零二四年十二月三十一日止年度按分部劃分的收入:",1
nearest_title,收入主要來自向顧客銷售貨品、會員費及大賣場樓宇內出租範圍的租金。按主要產品或服務來自客户合約的收入分拆如下:,1
nearest_title,收入主要來自生產及銷售藥品、保健品及醫療器械。,1
nearest_title,收入主要包括提供PaaS及SaaS所得款項。本集團截至2025年及2024年12月31日止年度按類別劃分的收入分析如下:,1
nearest_title,"收入主要包括提供予客户的物業管理服務、增值服務及城市服務所得款項(扣除增值稅及附加費)以及折扣撥備。於本年度,本集團按類別劃分的收入以及銷售及服務成本分析如下:",1
nearest_title,"收入主要包括銷售自動駕駛解決方案及其他產品以及提供服務金額。截至2024年及2023年12月31日止年度,本集團按類別劃分的收益分析如下:",1
nearest_title,收入主要指來自天然氣銷售、LNG加工與儲運、LPG銷售業務及銷售原油之收入。香港財務報告準則第15號範圍內之來自客户合約之收入按主要產品或服務類別細分如下:,1
nearest_title,"收入乃指年內自第三方已收及應收款項淨額之總額。本集團的經營並無季節性及週期性。本集團的履約責任為合約之一部分,初始預期年期為一年或以下。客户合約收入的分類如下:",1
nearest_title,收入之分析如下:,1
nearest_title,收入分拆,1
nearest_title,收入分類資料,1
nearest_title,收入包括本集團銷售貨品、提供設計及項目諮詢服務及保養服務之發票淨額以及室內解決方案項目所得的合約收入;來自物業代理服務的收入及來自網上遊戲分銷業務的收入。於本期間已確認各重要類別的收入金額載列如下:,1
nearest_title,"收入及開支參考該等分部產生的收入以及所產生的銷售成本,分配至各報告分部。用於衡量報告分部業績的指標是毛利。分部開支及其他收入、分部資產及負債等項目並非定期提供予本集團最高層行政管理人員。一個分部向另一分部提供的協助,包括分享資產及技術知識,不予計量。",1
nearest_title,收入及開支根據呈報分部產生的銷售及開支分配至該等分部。呈報分部溢利所採用的計量方式為毛利。,1
nearest_title,"收入指來自賭場營運的賭廳收入淨額及其他經營收入,並就與客户簽訂的合約確認收入。",1
nearest_title,收入指供應予客户之產品銷售額(經扣除增值稅、其他銷售稅及折扣)。按主要產品劃分之來自客户合約之收入分拆如下:,1
nearest_title,"收入指於年內扣除退貨及交易折扣款後售出貨品之發票淨值。履約責任在體育用品交付時達成,而除新客户通常須預付款項外,付款通常於交付日期起計90至120日內到期應付。按商品類別劃分之客户合約收入細分如下:",1
nearest_title,"收入指本年度已收及應收第三方的淨額總和。本集團的經營並無季節性及週期性。本集團已對其貨品銷售應用香港財務報告準則第15號「來自客户合約之收入」(「香港財務報告準則第15號」)第121段的實際權宜方式,因合約有原預期的一年或以下期限,致使本集團不會披露有關其餘下履約責任的資料。來自客户合約之收入分類如下:",1
nearest_title,"收入指本集團年內向顧客出售貨品的已收及應收款項減折扣及銷售相關稅項、來自特許專櫃銷售之收入、服務收入以及租金收入,茲分析如下:",1
nearest_title,"收入指自於香港提供物業按揭貸款及私人貸款的貸款業務所賺取的利息收入。於年內已確認的收入及其他收入,淨額如下:",1
nearest_title,"收入指銷售發票減去退貨撥備及貿易折扣之淨值,租金收入及於投資所得收入。其分析如下:",1
nearest_title,"收入指除去退貨及貿易折扣後售出貨品之發票價值。收入、其他收入及收益/(虧損),淨額之分析如下:",1
nearest_title,收入明細,1
nearest_title,"收入為於日常業務過程中向客户銷售貨物及提供教育培訓服務的已收或應收代價以及透過直播電商賺取的佣金收入的公平值,扣除折讓及銷售相關稅項。",1
nearest_title,"收入為於日常業務過程中向客户銷售貨物及提供教育培訓服務的已收或應收代價的公平值,扣除折讓及銷售相關稅項。",1
nearest_title,收入由財政年度2024年的約102.4百萬元減少約23.7百萬港元或23.0%至報告期的約78.8百萬港元。收入分析如下:,1
nearest_title,收入的分解,1
nearest_title,收入結構,1
nearest_title,"收益(亦為本集團的營業額)指駕駛培訓服務所得收入,並隨時間推移確認。於年內確認的收益如下:",1
nearest_title,"收益乃指年內本集團向外界客户出售貨品收取及應收取之金額減折扣及其他津貼之公平值,其分析如下:",1
nearest_title,收益乃指期內本集團預期有權經扣除與銷售有關之稅項後向外來客户出售商品及提供服務享有之代價、應收貸款之利息收入及上市證券投資之股息收入。,1
nearest_title,"收益乃按扣除中國增值稅(「增值稅」)後的金額列賬,並包括以下各項:",1
nearest_title,收益之分析如下:,1
nearest_title,收益分析,1
nearest_title,收益分析载列如下:,1
nearest_title,收益分類,1
nearest_title,收益劃分:,1
nearest_title,"收益包括提供流動通訊及其他相關服務,以及電訊硬件及其他產品銷售之收益。收益分析如下:",1
nearest_title,"收益即公司及其附屬公司向對外客户的銷售額,包括:",1
nearest_title,收益及其他收入的分析如下:,1
nearest_title,收益及毛利,1
nearest_title,收益指來自物業管理服務、非業主增值服務及社區增值服務之收入。,1
nearest_title,"收益指典當貸款及按揭抵押貸款所賺取之利息收入以及出售經收回資產之業績。年內,按各業務性質確認之收益金額如下:",1
nearest_title,收益指向客户銷售椰漿/奶粉、低脂椰蓉、椰奶、椰奶飲料、椰汁及其他產品的銷售價值(扣除交易折扣、退款及退貨)。,1
nearest_title,收益指就於期內提供安裝、保養、保安護衛服務產生之收益及電動汽車充電收入。本集團截至二零二六年及二零二五年二月二十八日止六個月之各自收益分析如下:,1
nearest_title,收益指年內來自建築合約、銷售瓷磚以及銷售手機及配件所產生之收益。本集團於本年度之收益分析如下:,1
nearest_title,收益指年內已收及應收款項淨額之總額。本集團的年內收益分析如下:,1
nearest_title,收益指年內已收及應收款項淨額的總額。本集團年內收益分析如下:,1
nearest_title,收益指年內銷售貨品及提供服務所產生之收益。本集團年內收益分析如下:,1
nearest_title,收益指提供視像顯示解決方案服務、設備租賃收入、資訊科技諮詢服務(已終止經營業務)以及酒店預訂及會議規劃服務(已終止經營業務)的已收及應收款項的公平值。本集團的收益分析如下:,1
nearest_title,收益指於日常業務過程中就提供服務所收取款項及應收款項。本集團於兩個年度的收益分析如下:,1
nearest_title,"收益指本集團銷售刨花板所已收及應收的收益,有關銷售於中國進行。收益分析如下:",1
nearest_title,"收益指賺取的利息收入,來自不同的產品,概述如下:",1
nearest_title,"收益指銷售貨品及提供服務所產生之收益(已扣除折扣及銷售相關稅項,如適用)。期內本集團之收益分析如下:",1
nearest_title,收益按服務分析如下:,1
nearest_title,收益按確認收益時間分析如下:,1
nearest_title,收益明細,1
nearest_title,收益明細如下表列示:,1
nearest_title,"數碼通電訊集團有限公司(「本公司」)董事會欣然提呈本公司及其附屬公司(「本集團」)截至2025年12月31日止六個月之綜合損益表及綜合全面收益表,及於2025年12月31日之綜合資產負債表(全部均為未經審核之簡明報表),連同若干附註。",1
nearest_title,文遠知行,1
nearest_title,"於2024財政年度及2025財政年度,僱員福利開支(主要包括薪金及津貼)分別約為64.6百萬港元及78.5百萬港元,分別佔相應年度本集團的經營開支總額(包括僱員福利開支、折舊及攤銷、推廣成本、線上平台使用費、已售存貨成本及其他開支)約35.3%及36.8%。我們致力於研發及製作遊戲以及銷售衍生品,並成立採用AI技術的設計團隊,以提升我們的創造力。此外,本集團向關鍵員工提供獎勵股份,以激勵其持續營運及發展本集團。",1
nearest_title,於2025年12月31日及截至該日止年度的分部分析如下:,1
nearest_title,"於2025年及2024年,本集團按產品劃分的收益、銷量及平均售價分析如下:",1
nearest_title,"於2025年及2024年,與單一外界顧客進行的交易所產生的收入概無達到本集團總收入的 \(10\%\) 或以上。",1
nearest_title,"於二零二五財政年度,本集團主要自(i)銷售球形石墨及其副產品;(ii)銷售鱗片石墨精礦;及(iii)銷售未加工大理石產生收益。下表載列各業務分部於所示年度產生的收益:",1
nearest_title,"於先前年度,附有若干商標的鐘錶產品在中國內地、香港及台灣地區的獨家分銷權已根據本公司附屬公司與供應商就終止雙邊協議而達成的和解予以終止。本集團管理層認為鐘錶及配飾產品的銷售將會減少,繼而釐定其他無形資產項下的相關商譽減值及分銷權分別為70萬港元及160萬港元。於本年度,剩餘商譽及其他無形資產概無減值。",1
nearest_title,於各年度按主要產品線劃分的客户合約收益分類如下:,1
nearest_title,"於報告期內,來自持續經營業務的EMS業務收益來自兩類主要產品。下表概述報告期及截至2024年12月31日止年度分別來自各類產品的收益金額及佔總收益百分比:",1
nearest_title,"於報告期內,我們從藥物發現及管線開發、軟件解決方案及其他發現獲得收入。下表載列所示期間我們的收入明細(以絕對金額及佔總收入的百分比表示):",1
nearest_title,"於報告期內,我們按項目基準產生收入,其主要來自向客户提供主要由我們的融合通信及人工智能技術實現的企業級解決方案。根據特定用户的具體需求,某一解決方案涉及各類技術的程度可能有所不同。下表載列我們於所示年度按產品類別劃分的總收入明細:",1
nearest_title,"於報告期內,我們與中國超過340個城市的醫療保健機構合作,我們的銷售及營銷網絡使我們能夠向大部分中國人口提供基因檢測服務。此外,我們與多家電子商務及線上醫療保健平台合作,以擴大及完善銷售及營銷網絡。",1
nearest_title,"於報告期內,按疫苗產品及性質劃分之收入明細如下:",1
nearest_title,"於報告期內,收入總額為157.9百萬美元,較截至二零二四年十二月三十一日止年度的38.1百萬美元增長314.6%。分子許可費從29.8百萬美元增至141.4百萬美元,主要由於與全球製藥公司的戰略合作及新取得的創新產品對外授權。同時,研究服務及技術許可費由8.3百萬美元增長98.7%至16.6百萬美元。",1
nearest_title,於報告期內及2024年12月31日各業務分類的收益及毛利載列如下:,1
nearest_title,"於報告期間,各業務線收入實現均衡高質增長,我們的收入由2024年的人民幣15,746.1百萬元增長 \(45.4\%\) 至2025年的人民幣22,898.6百萬元。同城配送服務的收入從2024年的人民幣9,121.2百萬元增長 \(47.6\%\) 至2025年的人民幣13,466.9百萬元。最後一公里服務的收入從2024年的人民幣6,624.9百萬元,增長 \(42.4\%\) 至2025年的人民幣9,431.8百萬元。下表列載我們的收入明細:",1
nearest_title,於報告期間向本集團主要經營決策者就可呈報經營分部提供的分部數據如下:,1
nearest_title,"於審閱期內,本集團之收入及業績按可呈報及營運分部分析如下:",1
nearest_title,"於年內,本集團各業務分部的收益如下:",1
nearest_title,於年內在某個時間點確認的收入如下:,1
nearest_title,"於得出本集團之可申報分部時,概無將已識別之任何經營分部作合併處理。由於各服務類別之資源需求及市場推廣方式不同,該等各經營分部乃分開管理。",1
nearest_title,"於截至2025年12月31日止年度,本集團所有收益均來自中國大陸。",1
nearest_title,"於截至二零二五年十二月三十一日止年度,本集團錄得收益人民幣1,379,986,000元(二零二四年:人民幣1,295,563,000元),較截至二零二四年十二月三十一日止年度增加約 \(6.5\%\) 。截至二零二五年及二零二四年十二月三十一日止年度之收益組合載列於下表:",1
nearest_title,於截至二零二五年十二月三十一日止年度的分部明細:,1
nearest_title,"於截至二零二五年及二零二四年十一月三十日止年度,就可呈報分部向主要營運決策者提供之分部資料如下:",1
nearest_title,"於截至二零二五年及二零二四年十二月三十一日止年度,本集團主要在該等分部下銷售三類產品產生收益。下表載列按可呈報分部劃分之分部收益及分部溢利明細:",1
nearest_title,於截至二零二六年二月二十八日及二零二五年二月二十八日止六個月的收益如下:,1
nearest_title,"於本年度,收入指銷售商業產品、保健產品及其他產品產生的收入。本集團於本年度的收入分析如下:",1
nearest_title,"於本年度,本集團的收入來自(i)跨境物流服務;及(ii)船舶出租服務。本集團供應鏈解決方案服務(本集團在過往年度按有限基準進行)項下的進口貨物貿易收入(分類為「其他」)於2025年未有記錄,原因是這項業務活動已暫停。下表載列本集團於所示年度按業務條線劃分的收入明細:",1
nearest_title,"於本年度,銷售有色金屬精礦(包括來自本集團自有礦山及外部採購的精礦)所確認的總收入如下:",1
nearest_title,"於本年度及上年度內,均無來自單一外部客户交易之收益佔本集團總收入10%或以上。",1
nearest_title,於本年度及過往年度確認的收益、其他收入及收益/(虧損)淨額如下:,1
nearest_title,於本年度及過往年度確認的收益、其他收入及收益淨額如下:,1
nearest_title,有關可呈報分部損益的資料:,1
nearest_title,有關可呈報分部收益、損益、資產及負債之資料,1
nearest_title,有關可呈報分部收益、損益及資產之資料:,1
nearest_title,有關提供予本集團主要營運決策人以供其於截至二零二五年十二月三十一日止年度及截至二零二四年十二月三十一日止十七個月期間分配資源及評估分部表現之本集團可報告分部資料載列如下。,1
nearest_title,有關收益、其他收入及收益的分析如下:,1
nearest_title,有關收益的分析如下:,1
nearest_title,"有關本集團可呈報分類之資料,包括收入之對賬、除所得稅前溢利、總資產、總負債及其他分類資料,如下:",1
nearest_title,有關營運分部的分部資料如下:,1
nearest_title,有關該等來自持續經營之業務之分部資料呈列如下:,1
nearest_title,有關該等呈報分部之分部資料呈列如下:,1
nearest_title,服務的種類及收益確認的時間,1
nearest_title,服務種類,1
nearest_title,"期間的綜合營業額達人民幣 4,168,900,000 元,較二零二五年同期的人民幣 4,626,900,000 元減少 9.9%。按產品劃分的分部營業額分析如下:",1
nearest_title,未經審核簡明綜合經營報表,1
nearest_title,未經審計簡明合併營運報表,1
nearest_title,未經審計簡明綜合全面收益/(虧損)表,1
nearest_title,"本公司僅於一個行業內經營業務,即在中國大陸經營管理一個機場並提供相關服務。相關資源的分配取決於其是否有利於本公司整體而非任何特定業務單元價值的提升。董事會認為本公司應作為一個整體進行業績評估。因此,董事會認為按照國際財務報告準則第8號「經營分部」的要求,本公司只有一個經營分部。",1
nearest_title,本公司的淨收益包括下列各項:,1
nearest_title,本公司自其主要產品所得收益的分析如下:,1
nearest_title,本年內確認的各主要收入項目的金額如下:,1
nearest_title,本年客户合同產生的收入情況如下:,1
nearest_title,"本年度,本集團來自客户合約之收益分析如下:",1
nearest_title,"本年度內,我們的收益下降人民幣550.5百萬元或 \(20.9\%\) ,從上年度的人民幣2,628.0百萬元下降至人民幣2,077.5百萬元。我們的收益主要來自三個業務分部:墓園服務、殯儀服務及其他服務。下表載列本年度內我們按分部劃分的收益:",1
nearest_title,本年度內確認之收入如下:,1
nearest_title,本年度按主要產品或服務項目劃分之來自客户合約的收益分類如下:,1
nearest_title,本年度本集團之收益分析如下:,1
nearest_title,本期內確認之收入如下:,1
nearest_title,本期間之收入指自租賃及物業管理服務收入、自來水供應及相關服務收入以及金融服務收入確認的收入。來自客户合約及其他來源之收入按服務類型劃分之明細如下:—,1
nearest_title,"本集團主營業務包括租賃、物業發展及投資以及海上旅遊服務和酒店業務。截至二零二五年十二月三十一日止年度(「二零二五年度」),本集團全年營業額約為港幣5億7,900萬元,較截至二零二四年十二月三十一日止年度(「二零二四年度」)增加約5%。綜合毛利及利息收入淨額約為港幣2億3,954萬元,較上年上升約17%。股東應佔純利達港幣4,785萬元,同比增長約24%。下表載列所示期間分類營業額及溢利:",1
nearest_title,本集團主要從事塑膠原料及化工原料產品貿易、樓宇相關之承造服務、地基打樁工程及地基建築工程、為公營及私營機構提供樓宇建築工程、分銷及安裝航空系統及其他高科技產品及其他業務(包括持有及發展物業)。營運分類之報告方式與向主要管理人員提交內部報告之方式一致。,1
nearest_title,本集團主要從事家用及辦公電訊產品及嬰兒監護器的設計、開發及銷售。於年內按產品類型確認的收入分析如下:,1
nearest_title,"本集團主要從事投資控股、工業用物業發展、生產及買賣香精香料、煙草香精及輔料、消費品的一般貿易、保險經紀及資產管理業務。本集團於本期間的分部收入及業績,連同二零二四年同期之比較數字載於下表:",1
nearest_title,本集團主要從事服裝、皮具及配飾之分銷及生產、商標授權、和物業投資及發展業務。下列為年內已確認之營業額:,1
nearest_title,本集團主要從事港口業務、保稅物流業務及物業投資。以下為本集團於年內來自其主要服務之收入之分析。,1
nearest_title,本集團主要從事石油及天然氣銷售及石油及石油相關及其他產品貿易。,1
nearest_title,本集團主要從事證券投資、證券經紀及孖展融資、提供財務顧問服務、放款、其他與證券相關之金融服務及投資物業租賃。,1
nearest_title,本集團主要從事鋼鐵產品的製造及銷售、鋼鐵產品、鐵礦石及相關原材料的貿易、電力設備的銷售和房地產業務。截至2025年及2024年12月31日止年度已確認的銷售額如下:,1
nearest_title,"本集團主要從事開採、加工、運輸及銷售煤炭產品及黃金產品。收益指向客户銷售貨品的銷售額(不包括增值或營業稅),並經扣減任何貿易折讓及退貨。年內確認的各主要收益分類金額如下:",1
nearest_title,本集團主要從事開發及銷售電子支付終端產品、提供維護及安裝及支付解決方案服務。於年內已確認的收入、其他收入及其他收益淨額如下:,1
nearest_title,本集團主要業務分部包括公司銀行業務、個人銀行業務和資金業務。下表列出所示期間本集團各業務分部的概要經營業績。,1
nearest_title,本集團主要業務於綜合財務報表附註1披露。收益於一段時間內確認及按照工程設計、景觀建築及顧問服務的性質分類如下:,1
nearest_title,本集團主要業務於附註1披露。本集團來自主要業務之收入包括以下:,1
nearest_title,本集團主要業務為在中華人民共和國(「中國」)從事房地產開發、提供物業租賃及相關服務。營業收入詳情如下:,1
nearest_title,本集團主要業務為投資上市及非上市金融資產。本年度已確認之收益如下:,1
nearest_title,"本集團主要經營與石油相關的產品、服務與活動。本集團的經營分部包括:油氣和新能源分部、煉油化工和新材料分部、銷售分部、天然氣銷售分部和總部及其他分部。2025年度及2024年度,經營分部信息列示如下:",1
nearest_title,本集團主要經營連鎖式餅屋及眼鏡業務。於年內確認之收益如下:,1
nearest_title,"本集團主要開展以預拌商品混凝土為主,覆蓋水泥、砂石料、外加劑、預制構件等上下游產品的建築材料的研發、生產及銷售。本集團的營業收入分析如下:",1
nearest_title,"本集團之主要業務於本業績公告附註1披露。來自客户合約收益亦即本集團之營業額,指在特定時點確認於日常業務過程中銷售焦煤產品之銷售價值。收益確認如下:",1
nearest_title,本集團之來自持續經營業務之收益分析如下:,1
nearest_title,本集團之可呈報分部收益及分部業績分析如下:,1
nearest_title,"本集團之收入主要源於物業銷售,佔報告期之收入約91.4%。下表載列按所示經營分部劃分之本集團收入明細:",1
nearest_title,"本集團之收入主要源於物業銷售,佔報告期之收入約94.7%。下表載列按所示經營分部劃分之本集團收入明細:",1
nearest_title,"本集團之收入及業績主要來自香港,按可呈列分部劃分收入及業績之分析如下:",1
nearest_title,本集團之收入及業績分析如下:,1
nearest_title,本集團之收入及業績按營運分類分析如下:,1
nearest_title,本集團之收入指所提供服務之發票淨值。本集團之收入分析如下:,1
nearest_title,本集團之收入類別如下:,1
nearest_title,"本集團之收益包括銷售產品及提供加工服務產生的收益,下表載列我們於所示年度按來源劃分之收益:",1
nearest_title,本集團之收益及業績按可報告分部分析如下:,1
nearest_title,本集團之收益指客户合約收益。劃分資料如下:,1
nearest_title,本集團之收益源自以下產品及地區。,1
nearest_title,本集團之本年度收益及其他盈虧淨額分析如下:,1
nearest_title,本集團之須予呈報分部於本年度之除稅前業績之分析如下:,1
nearest_title,本集團來自主要產品及服務之收入分析如下:,1
nearest_title,本集團來自主要產品及服務之收益分析如下:,1
nearest_title,本集團來自外部客户之營業額按其營運所在地區及其非流動資產(不包括按攤銷成本計量之金融資產及遞延稅項資產)按資產所在地區等資料分類如下:,1
nearest_title,本集團來自持續經營業務之收益分析如下:,1
nearest_title,本集團各可報告經營分部於年內之收益及業績分析如下:,1
nearest_title,本集團在以下地區的某一時間點透過貨物轉讓獲得收入:,1
nearest_title,"本集團定義每年貢獻人民幣50,000元及以上的企業客户為KA客户,每年貢獻人民幣5,000元至人民幣50,000元間的企業客户為中型客户,而每年貢獻人民幣5,000元及以下的企業客户為小型客户。收入按照來源分類如下:",1
nearest_title,本集團年內收益分析如下:,1
nearest_title,本集團年內的收益分析如下:,1
nearest_title,本集團年度收入之分析如下:,1
nearest_title,本集團從與客户簽訂的合同獲得的收入分解呈列如下:,1
nearest_title,本集團截至2025年12月31日及2024年12月31日止年度的收入分析如下:,1
nearest_title,本集團截至2025年及2024年12月31日止年度按呈報及經營分部分類的收益及業績的比較載列如下:,1
nearest_title,本集團截至二零二五年及二零二四年三月三十一日止年度的收入分析如下:,1
nearest_title,本集團截至二零二五年及二零二四年十二月三十一日止年度按經營分部劃分的收入及業績分析如下:,1
nearest_title,本集團截至二零二五年及二零二四年十二月三十一日止年度的收入載列如下:,1
nearest_title,本集團截至二零二六年及二零二五年三月三十一日止年度的收入分析如下:,1
nearest_title,本集團持續經營業務按可呈報及營運分部劃分的收益及業績分析如下:,1
nearest_title,本集團按主要產品或服務類別劃分之來自客户合約之收益分拆如下:,1
nearest_title,本集團按分部營運及呈報的收入及業績分析如下:,1
nearest_title,本集團按分部產品劃分的銷售收益如下:,1
nearest_title,本集團按可呈報及營運分部劃分的收入及業績分析如下:,1
nearest_title,本集團按可呈報及經營分部之分部收入及業績的分析如下:,1
nearest_title,本集團按可呈報及經營分部劃分之收益及業績分析如下:,1
nearest_title,"本集團按可呈報及經營分類劃分的收益及業績分析如下,其於某一時點確認:",1
nearest_title,本集團按可報告分部呈列之營業額及業績分析如下:,1
nearest_title,本集團按可申報分部劃分之收益及業績分析如下:,1
nearest_title,本集團按投資物業之地理區域及產生租金收入之相關物業類別劃分之收入分析如下:,1
nearest_title,"本集團按照與客户簽訂的每份銷售合約所載的履約責任生產玩具產品。銷售合約中履約責任的原始預期期限為一年或以下。本集團已應用香港財務報告準則第15號中的可行權宜方法,因此並無披露有關截至報告期末尚未履行(或部份履行)的本集團剩餘履約責任的資料。本集團將取得合約的增量成本於產生時確認為開支,因本集團原應確認的資產攤銷期為一年或以下。",1
nearest_title,本集團按營運及可呈報分部劃分之收入及業績分析如下:,1
nearest_title,本集團按營運及可報告分部劃分的收入及業績分析如下。,1
nearest_title,本集團按產品分類的營業分析如下:,1
nearest_title,本集團按產品劃分的收益詳情如下:,1
nearest_title,本集團按經營及可呈報分部劃分之收益及業績分析如下。,1
nearest_title,本集團按經營及可報告分部劃分之收入及業績分析如下:,1
nearest_title,本集團按經營及可報告分部的收入及業績分析如下:,1
nearest_title,本集團按運營板塊劃分的收益明細如下:,1
nearest_title,"本集團擁有/租賃及經營酒店與相關物業,並提供酒店管理及相關服務。本集團亦擁有用於物業租賃之投資物業,並從事物業銷售業務。大部分聯營公司從事酒店擁有,物業租賃及物業銷售業務,而聯營公司之該等收入並不計入在本集團之綜合收入。年內於綜合財務報表中確認之收入如下:",1
nearest_title,"本集團擁有大量客户,於截至二零二五年及二零二四年十二月三十一日止年度,來自任何客户的收入在本集團收入的佔比均未達到 \(10\%\) 或以上。",1
nearest_title,本集團收入之分析如下:,1
nearest_title,本集團收入來自以下產品:(i) MCU;(ii) ASIC;(iii) HVIC;(iv) MOSFET;(v) IPM及(vi)其他。,1
nearest_title,"本集團收入來自銀錠銷售。於截至二零二五年十二月三十一日止年度,本集團錄得收入約人民幣3,063.3百萬元(二零二四年:人民幣4,156.1百萬元),較二零二四年減少約26.3%。減少乃主要由於全年白銀價格處於高位,各自銀應用領域需求減少,加上最終用户為應對成本壓力而加強優化消耗或尋求替代品,導致銀錠整體需求下降。",1
nearest_title,本集團收入包括下列年內確認的收入:,1
nearest_title,本集團收入指(i)連續劇/電影製作及電影版權投資;(ii)演唱會及活動籌辦及相關服務;(iii)移動應用程序的開發和運營及相關服務;及(iv)藝人經紀業務及相關服務產生之收入。於年內確認的主要收入類別的款額如下:,1
nearest_title,"本集團收入指已收及應收銷售光纜及光纖分配網絡設備及彩塗鋼板的金額,已扣除折扣、客户退貨及銷售相關稅項,收入於以下時間點確認:",1
nearest_title,本集團收入的分析如下:,1
nearest_title,"本集團收入自截至2024年12月31日止年度的人民幣6,920.1百萬元上升22.00%至截至2025年12月31日止年度的人民幣8,442.5百萬元,主要是由於通信電纜產品、新能源汽車電力傳輸產品和電子材料產品銷售收入不同程度的增長。",1
nearest_title,"本集團收益主要來自三大業務:(i)物業管理服務;(ii)非業主增值服務;及(iii)社區增值服務。於本年度,本集團收益約人民幣664.5百萬元,較2024年同期人民幣652.9百萬元增加約 \(1.8\%\) 。下表載列所示年度各業務線的收益貢獻:",1
nearest_title,本集團收益及業績按可報告及經營分部作出之分析如下:,1
nearest_title,本集團收益源自於時間點轉移以下主要產品及服務的商品:,1
